danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track_name,track_id,user
0.467,0.517,1,-9.073,0,0.104,0.552,0.0741,0.111,0.322,169.907,audio_features,63LJjsJuqZgQyYibMXn9ku,spotify:track:63LJjsJuqZgQyYibMXn9ku,https://api.spotify.com/v1/tracks/63LJjsJuqZgQyYibMXn9ku,https://api.spotify.com/v1/audio-analysis/63LJjsJuqZgQyYibMXn9ku,262627,4,When We Love,63LJjsJuqZgQyYibMXn9ku,Jillian
0.741,0.61,6,-7.34,0,0.0511,0.316,0,0.534,0.72,125.99,audio_features,2pg2TiYo9Rb8KeB5JjP7jS,spotify:track:2pg2TiYo9Rb8KeB5JjP7jS,https://api.spotify.com/v1/tracks/2pg2TiYo9Rb8KeB5JjP7jS,https://api.spotify.com/v1/audio-analysis/2pg2TiYo9Rb8KeB5JjP7jS,276960,4,Sativa,2pg2TiYo9Rb8KeB5JjP7jS,Jillian
0.452,0.552,4,-10.28,0,0.142,0.721,0,0.257,0.522,74.305,audio_features,0PYmO55JPwEWgtyJbkN6mq,spotify:track:0PYmO55JPwEWgtyJbkN6mq,https://api.spotify.com/v1/tracks/0PYmO55JPwEWgtyJbkN6mq,https://api.spotify.com/v1/audio-analysis/0PYmO55JPwEWgtyJbkN6mq,279453,4,New Balance,0PYmO55JPwEWgtyJbkN6mq,Jillian
0.643,0.362,7,-13.487,1,0.249,0.656,7.65e-5,0.122,0.761,149.978,audio_features,1LJdXxqYLqC1hP7dqawFBS,spotify:track:1LJdXxqYLqC1hP7dqawFBS,https://api.spotify.com/v1/tracks/1LJdXxqYLqC1hP7dqawFBS,https://api.spotify.com/v1/audio-analysis/1LJdXxqYLqC1hP7dqawFBS,65787,4,Newer Balance - Freestyle,1LJdXxqYLqC1hP7dqawFBS,Jillian
0.37,0.7,4,-7.631,0,0.0739,0.185,0.00258,0.309,0.133,140.847,audio_features,7tX9wItFwaTPCuVBneLrHs,spotify:track:7tX9wItFwaTPCuVBneLrHs,https://api.spotify.com/v1/tracks/7tX9wItFwaTPCuVBneLrHs,https://api.spotify.com/v1/audio-analysis/7tX9wItFwaTPCuVBneLrHs,219520,4,You Are Here,7tX9wItFwaTPCuVBneLrHs,Jillian
0.48,0.309,2,-10.238,0,0.225,0.874,1.28e-6,0.101,0.131,99.136,audio_features,0WXct4PcELq8Jh1R4Yhw4W,spotify:track:0WXct4PcELq8Jh1R4Yhw4W,https://api.spotify.com/v1/tracks/0WXct4PcELq8Jh1R4Yhw4W,https://api.spotify.com/v1/audio-analysis/0WXct4PcELq8Jh1R4Yhw4W,270547,3,Never Call Me,0WXct4PcELq8Jh1R4Yhw4W,Jillian
0.599,0.454,6,-9.952,0,0.377,0.682,4.83e-6,0.216,0.57,86.983,audio_features,4t5oLATCoedh5N7gHOBtcz,spotify:track:4t5oLATCoedh5N7gHOBtcz,https://api.spotify.com/v1/tracks/4t5oLATCoedh5N7gHOBtcz,https://api.spotify.com/v1/audio-analysis/4t5oLATCoedh5N7gHOBtcz,256267,4,Nobody,4t5oLATCoedh5N7gHOBtcz,Jillian
0.471,0.506,0,-7.652,0,0.034,0.404,0.00426,0.669,0.08,127.962,audio_features,5myRfsc4luoaoV1r72m1LT,spotify:track:5myRfsc4luoaoV1r72m1LT,https://api.spotify.com/v1/tracks/5myRfsc4luoaoV1r72m1LT,https://api.spotify.com/v1/audio-analysis/5myRfsc4luoaoV1r72m1LT,319533,4,Overstimulated,5myRfsc4luoaoV1r72m1LT,Jillian
0.394,0.353,9,-8.442,0,0.0394,0.943,0.0797,0.173,0.245,63.789,audio_features,2ojmwHSbnnAokGyYfisXDl,spotify:track:2ojmwHSbnnAokGyYfisXDl,https://api.spotify.com/v1/tracks/2ojmwHSbnnAokGyYfisXDl,https://api.spotify.com/v1/audio-analysis/2ojmwHSbnnAokGyYfisXDl,119667,4,Bad Trip - Interlude,2ojmwHSbnnAokGyYfisXDl,Jillian
0.356,0.375,6,-10.549,0,0.053900000000000003,0.281,0.0138,0.111,0.0871,93.046,audio_features,6bPX2O1L9QAlvUaindaEFL,spotify:track:6bPX2O1L9QAlvUaindaEFL,https://api.spotify.com/v1/tracks/6bPX2O1L9QAlvUaindaEFL,https://api.spotify.com/v1/audio-analysis/6bPX2O1L9QAlvUaindaEFL,350587,4,Oblivion (Creation),6bPX2O1L9QAlvUaindaEFL,Jillian
0.465,0.479,8,-10.032,0,0.092,0.283,0.016,0.106,0.136,121.501,audio_features,63OzpVdDGsUJnNqN6q5O3z,spotify:track:63OzpVdDGsUJnNqN6q5O3z,https://api.spotify.com/v1/tracks/63OzpVdDGsUJnNqN6q5O3z,https://api.spotify.com/v1/audio-analysis/63OzpVdDGsUJnNqN6q5O3z,466280,4,Psilocybin (Love In Full Effect),63OzpVdDGsUJnNqN6q5O3z,Jillian
0.411,0.752,5,-6.585,1,0.281,0.677,1.88e-5,0.195,0.288,105.874,audio_features,6NUW99yrBN833ABDjII55W,spotify:track:6NUW99yrBN833ABDjII55W,https://api.spotify.com/v1/tracks/6NUW99yrBN833ABDjII55W,https://api.spotify.com/v1/audio-analysis/6NUW99yrBN833ABDjII55W,127560,5,Mystic Journey - Freestyle,6NUW99yrBN833ABDjII55W,Jillian
0.323,0.105,4,-12.183,0,0.0402,0.978,0.00103,0.107,0.308,75.237,audio_features,01RDEYV52M6CFv9xqgl0D7,spotify:track:01RDEYV52M6CFv9xqgl0D7,https://api.spotify.com/v1/tracks/01RDEYV52M6CFv9xqgl0D7,https://api.spotify.com/v1/audio-analysis/01RDEYV52M6CFv9xqgl0D7,189160,4,Picture Perfect - Freestyle,01RDEYV52M6CFv9xqgl0D7,Jillian
0.593,0.485,1,-9.593,0,0.202,0.353,6.96e-6,0.154,0.198,165.866,audio_features,6QbM2D1CI7cbt6c8G1d3EL,spotify:track:6QbM2D1CI7cbt6c8G1d3EL,https://api.spotify.com/v1/tracks/6QbM2D1CI7cbt6c8G1d3EL,https://api.spotify.com/v1/audio-analysis/6QbM2D1CI7cbt6c8G1d3EL,147360,4,Sing To Me,6QbM2D1CI7cbt6c8G1d3EL,Jillian
0.712,0.366,1,-9.302,1,0.0884,0.305,0,0.0896,0.157,113.234,audio_features,5mymZaPY1A5x7or2TB7TJ3,spotify:track:5mymZaPY1A5x7or2TB7TJ3,https://api.spotify.com/v1/tracks/5mymZaPY1A5x7or2TB7TJ3,https://api.spotify.com/v1/audio-analysis/5mymZaPY1A5x7or2TB7TJ3,230480,4,Frequency,5mymZaPY1A5x7or2TB7TJ3,Jillian
0.298,0.359,0,-8.142,1,0.0345,0.911,6.75e-4,0.102,0.0397,93.906,audio_features,4PdxJc9J12zF8cFgdH5tik,spotify:track:4PdxJc9J12zF8cFgdH5tik,https://api.spotify.com/v1/tracks/4PdxJc9J12zF8cFgdH5tik,https://api.spotify.com/v1/audio-analysis/4PdxJc9J12zF8cFgdH5tik,213760,4,Ascension,4PdxJc9J12zF8cFgdH5tik,Jillian
0.52,0.388,6,-12.402,1,0.435,0.0883,0,0.104,0.395,107.644,audio_features,0ShtJHFyIDql6ZbbhJwf6Q,spotify:track:0ShtJHFyIDql6ZbbhJwf6Q,https://api.spotify.com/v1/tracks/0ShtJHFyIDql6ZbbhJwf6Q,https://api.spotify.com/v1/audio-analysis/0ShtJHFyIDql6ZbbhJwf6Q,216093,5,Trip,0ShtJHFyIDql6ZbbhJwf6Q,Jillian
0.662,0.632,3,-5.427,0,0.0632,0.0585,2.73e-6,0.131,0.402,127.754,audio_features,45CPhDilfgK14IE7LbNvPh,spotify:track:45CPhDilfgK14IE7LbNvPh,https://api.spotify.com/v1/tracks/45CPhDilfgK14IE7LbNvPh,https://api.spotify.com/v1/audio-analysis/45CPhDilfgK14IE7LbNvPh,210427,4,Diamond Heart,45CPhDilfgK14IE7LbNvPh,Jillian
0.666,0.889,7,-5.699,1,0.144,0.0987,0,0.0965,0.916,149.959,audio_features,6Az2Ll2CPnWYQ2BgiHf4Di,spotify:track:6Az2Ll2CPnWYQ2BgiHf4Di,https://api.spotify.com/v1/tracks/6Az2Ll2CPnWYQ2BgiHf4Di,https://api.spotify.com/v1/audio-analysis/6Az2Ll2CPnWYQ2BgiHf4Di,207720,4,A-YO,6Az2Ll2CPnWYQ2BgiHf4Di,Jillian
0.549,0.414,7,-8.453,1,0.0273,0.146,0,0.0998,0.404,149.746,audio_features,2kecdnlyueotEMC8rdNlf6,spotify:track:2kecdnlyueotEMC8rdNlf6,https://api.spotify.com/v1/tracks/2kecdnlyueotEMC8rdNlf6,https://api.spotify.com/v1/audio-analysis/2kecdnlyueotEMC8rdNlf6,196907,4,Joanne,2kecdnlyueotEMC8rdNlf6,Jillian
0.61,0.667,11,-5.825,0,0.0314,0.00131,1.8e-4,0.34,0.51,96.954,audio_features,3d0VZU6Mf2hdZRHA4zry8S,spotify:track:3d0VZU6Mf2hdZRHA4zry8S,https://api.spotify.com/v1/tracks/3d0VZU6Mf2hdZRHA4zry8S,https://api.spotify.com/v1/audio-analysis/3d0VZU6Mf2hdZRHA4zry8S,174307,4,John Wayne,3d0VZU6Mf2hdZRHA4zry8S,Jillian
0.635,0.718,0,-7.775,0,0.119,0.0304,3.83e-4,0.233,0.787,171.915,audio_features,0lqcnnclUdVbPPboOldEPp,spotify:track:0lqcnnclUdVbPPboOldEPp,https://api.spotify.com/v1/tracks/0lqcnnclUdVbPPboOldEPp,https://api.spotify.com/v1/audio-analysis/0lqcnnclUdVbPPboOldEPp,207173,4,Dancin' In Circles,0lqcnnclUdVbPPboOldEPp,Jillian
0.613,0.857,1,-5.492,0,0.0366,0.0012,0,0.358,0.664,124.987,audio_features,56ZrTFkANjeAMiS14njg4E,spotify:track:56ZrTFkANjeAMiS14njg4E,https://api.spotify.com/v1/tracks/56ZrTFkANjeAMiS14njg4E,https://api.spotify.com/v1/audio-analysis/56ZrTFkANjeAMiS14njg4E,182000,4,Perfect Illusion,56ZrTFkANjeAMiS14njg4E,Jillian
0.395,0.867,0,-5.805,1,0.105,0.0161,0,0.141,0.557,179.911,audio_features,5YWHg9507fUXvtdSW3x6cF,spotify:track:5YWHg9507fUXvtdSW3x6cF,https://api.spotify.com/v1/tracks/5YWHg9507fUXvtdSW3x6cF,https://api.spotify.com/v1/audio-analysis/5YWHg9507fUXvtdSW3x6cF,254773,3,Come To Mama,5YWHg9507fUXvtdSW3x6cF,Jillian
0.754,0.451,10,-7.882,1,0.038,0.0562,6.5e-6,0.0688,0.622,138.024,audio_features,554PnB96IltLzVlbinBstw,spotify:track:554PnB96IltLzVlbinBstw,https://api.spotify.com/v1/tracks/554PnB96IltLzVlbinBstw,https://api.spotify.com/v1/audio-analysis/554PnB96IltLzVlbinBstw,255413,4,Hey Girl,554PnB96IltLzVlbinBstw,Jillian
0.294,0.321,9,-11.251,1,0.0317,0.8,0,0.109,0.0669,107.472,audio_features,5O31BTWa4XNFtE3zVgeCoh,spotify:track:5O31BTWa4XNFtE3zVgeCoh,https://api.spotify.com/v1/tracks/5O31BTWa4XNFtE3zVgeCoh,https://api.spotify.com/v1/audio-analysis/5O31BTWa4XNFtE3zVgeCoh,229147,1,Angel Down,5O31BTWa4XNFtE3zVgeCoh,Jillian
0.624,0.437,9,-8.91,1,0.0319,0.125,0,0.105,0.693,166.882,audio_features,52vpwwKa8qFP1WDIsky1xT,spotify:track:52vpwwKa8qFP1WDIsky1xT,https://api.spotify.com/v1/tracks/52vpwwKa8qFP1WDIsky1xT,https://api.spotify.com/v1/audio-analysis/52vpwwKa8qFP1WDIsky1xT,178000,4,Just Another Day,52vpwwKa8qFP1WDIsky1xT,Jillian
0.666,0.423,0,-8.012,1,0.043,0.494,0,0.106,0.154,129.89,audio_features,7dZ1Odmx9jWIweQSatnRqo,spotify:track:7dZ1Odmx9jWIweQSatnRqo,https://api.spotify.com/v1/tracks/7dZ1Odmx9jWIweQSatnRqo,https://api.spotify.com/v1/audio-analysis/7dZ1Odmx9jWIweQSatnRqo,205280,4,Million Reasons,7dZ1Odmx9jWIweQSatnRqo,Jillian
0.599,0.712,7,-7.316,1,0.0458,0.239,3.02e-4,0.172,0.721,92.186,audio_features,6oT5s4bAHOMM5cvt1v9Kzv,spotify:track:6oT5s4bAHOMM5cvt1v9Kzv,https://api.spotify.com/v1/tracks/6oT5s4bAHOMM5cvt1v9Kzv,https://api.spotify.com/v1/audio-analysis/6oT5s4bAHOMM5cvt1v9Kzv,223387,4,Sinner's Prayer,6oT5s4bAHOMM5cvt1v9Kzv,Jillian
0.738,0.506,1,-9.311,1,0.0588,0.355,0,0.691,0.54,127.849,audio_features,6Xxvdy1m9TX9HTxOzQcfuV,spotify:track:6Xxvdy1m9TX9HTxOzQcfuV,https://api.spotify.com/v1/tracks/6Xxvdy1m9TX9HTxOzQcfuV,https://api.spotify.com/v1/audio-analysis/6Xxvdy1m9TX9HTxOzQcfuV,180467,4,Grigio Girls,6Xxvdy1m9TX9HTxOzQcfuV,Jillian
0.636,0.237,0,-8.233,1,0.0322,0.569,0,0.114,0.213,111.817,audio_features,6vIi1fDLoB0cXdUqcZ6QRi,spotify:track:6vIi1fDLoB0cXdUqcZ6QRi,https://api.spotify.com/v1/tracks/6vIi1fDLoB0cXdUqcZ6QRi,https://api.spotify.com/v1/audio-analysis/6vIi1fDLoB0cXdUqcZ6QRi,139827,4,Angel Down - Work Tape,6vIi1fDLoB0cXdUqcZ6QRi,Jillian
0.33,0.507,5,-6.368,0,0.0339,0.274,4.65e-6,0.122,0.177,122.164,audio_features,6ayKgleoMF26lvU1Z7wVm7,spotify:track:6ayKgleoMF26lvU1Z7wVm7,https://api.spotify.com/v1/tracks/6ayKgleoMF26lvU1Z7wVm7,https://api.spotify.com/v1/audio-analysis/6ayKgleoMF26lvU1Z7wVm7,399084,4,Cruel World,6ayKgleoMF26lvU1Z7wVm7,Jillian
0.144,0.541,0,-7.076,1,0.038,0.278,1.01e-5,0.101,0.0899,79.262,audio_features,1y3r6RXiJZNBV1EI0NggpS,spotify:track:1y3r6RXiJZNBV1EI0NggpS,https://api.spotify.com/v1/tracks/1y3r6RXiJZNBV1EI0NggpS,https://api.spotify.com/v1/audio-analysis/1y3r6RXiJZNBV1EI0NggpS,251480,3,Ultraviolence,1y3r6RXiJZNBV1EI0NggpS,Jillian
0.262,0.482,2,-6.863,0,0.0302,0.554,0.0161,0.244,0.0878,137.918,audio_features,4VSg5K1hnbmIg4PwRdY6wV,spotify:track:4VSg5K1hnbmIg4PwRdY6wV,https://api.spotify.com/v1/tracks/4VSg5K1hnbmIg4PwRdY6wV,https://api.spotify.com/v1/audio-analysis/4VSg5K1hnbmIg4PwRdY6wV,342093,3,Shades Of Cool,4VSg5K1hnbmIg4PwRdY6wV,Jillian
0.404,0.664,1,-6.698,1,0.0407,0.542,0.00402,0.11,0.0949,107.747,audio_features,1NZs6n6hl8UuMaX0UC0YTz,spotify:track:1NZs6n6hl8UuMaX0UC0YTz,https://api.spotify.com/v1/tracks/1NZs6n6hl8UuMaX0UC0YTz,https://api.spotify.com/v1/audio-analysis/1NZs6n6hl8UuMaX0UC0YTz,351640,4,Brooklyn Baby,1NZs6n6hl8UuMaX0UC0YTz,Jillian
0.527,0.591,6,-7.664,0,0.0396,0.194,0.0194,0.0907,0.461,123.167,audio_features,5Y6nVaayzitvsD5F7nr3DV,spotify:track:5Y6nVaayzitvsD5F7nr3DV,https://api.spotify.com/v1/tracks/5Y6nVaayzitvsD5F7nr3DV,https://api.spotify.com/v1/audio-analysis/5Y6nVaayzitvsD5F7nr3DV,256760,4,West Coast,5Y6nVaayzitvsD5F7nr3DV,Jillian
0.345,0.587,5,-8.346,1,0.0364,0.539,0.0731,0.119,0.258,119.479,audio_features,11MyiSGZSYSmhhqwGUTtAq,spotify:track:11MyiSGZSYSmhhqwGUTtAq,https://api.spotify.com/v1/tracks/11MyiSGZSYSmhhqwGUTtAq,https://api.spotify.com/v1/audio-analysis/11MyiSGZSYSmhhqwGUTtAq,317760,4,Sad Girl,11MyiSGZSYSmhhqwGUTtAq,Jillian
0.349,0.525,8,-6.829,0,0.0451,0.583,0,0.35,0.288,136.762,audio_features,7Ms58r8G6Y0r1XLtpwoGxN,spotify:track:7Ms58r8G6Y0r1XLtpwoGxN,https://api.spotify.com/v1/tracks/7Ms58r8G6Y0r1XLtpwoGxN,https://api.spotify.com/v1/audio-analysis/7Ms58r8G6Y0r1XLtpwoGxN,270680,5,Money Power Glory,7Ms58r8G6Y0r1XLtpwoGxN,Jillian
0.52,0.69,5,-5.919,1,0.0554,0.601,0.201,0.137,0.182,129.839,audio_features,70Laus6ozJIHDpfTtUSmAZ,spotify:track:70Laus6ozJIHDpfTtUSmAZ,https://api.spotify.com/v1/tracks/70Laus6ozJIHDpfTtUSmAZ,https://api.spotify.com/v1/audio-analysis/70Laus6ozJIHDpfTtUSmAZ,212227,4,Fucked My Way Up To The Top,70Laus6ozJIHDpfTtUSmAZ,Jillian
0.312,0.168,10,-12.476,0,0.0332,0.888,6.59e-6,0.147,0.154,108.115,audio_features,6IfPyMb0Sxptpx6jBUATOS,spotify:track:6IfPyMb0Sxptpx6jBUATOS,https://api.spotify.com/v1/tracks/6IfPyMb0Sxptpx6jBUATOS,https://api.spotify.com/v1/audio-analysis/6IfPyMb0Sxptpx6jBUATOS,271480,1,Old Money,6IfPyMb0Sxptpx6jBUATOS,Jillian
0.255,0.468,7,-6.43,0,0.0317,0.822,0.248,0.339,0.175,111.67,audio_features,1KuVEZR4xuQVNr1KkanAV4,spotify:track:1KuVEZR4xuQVNr1KkanAV4,https://api.spotify.com/v1/tracks/1KuVEZR4xuQVNr1KkanAV4,https://api.spotify.com/v1/audio-analysis/1KuVEZR4xuQVNr1KkanAV4,181960,4,The Other Woman,1KuVEZR4xuQVNr1KkanAV4,Jillian
0.32,0.529,5,-7.595,1,0.0436,0.27,0.0136,0.0942,0.103,119.898,audio_features,63hHlajVLQnlFMAqSyePxO,spotify:track:63hHlajVLQnlFMAqSyePxO,https://api.spotify.com/v1/tracks/63hHlajVLQnlFMAqSyePxO,https://api.spotify.com/v1/audio-analysis/63hHlajVLQnlFMAqSyePxO,314533,4,Black Beauty,63hHlajVLQnlFMAqSyePxO,Jillian
0.533,0.666,8,-8.957,0,0.0448,0.3,0.00862,0.115,0.343,108.928,audio_features,0vfPEfQk0ZCHExTZ007Ryr,spotify:track:0vfPEfQk0ZCHExTZ007Ryr,https://api.spotify.com/v1/tracks/0vfPEfQk0ZCHExTZ007Ryr,https://api.spotify.com/v1/audio-analysis/0vfPEfQk0ZCHExTZ007Ryr,270640,4,Guns And Roses,0vfPEfQk0ZCHExTZ007Ryr,Jillian
0.266,0.513,0,-7.852,1,0.0388,0.28,5.98e-5,0.11,0.579,200.781,audio_features,0iQPnK3bi7O27c5T2HBTdr,spotify:track:0iQPnK3bi7O27c5T2HBTdr,https://api.spotify.com/v1/tracks/0iQPnK3bi7O27c5T2HBTdr,https://api.spotify.com/v1/audio-analysis/0iQPnK3bi7O27c5T2HBTdr,256040,4,Florida Kilos,0iQPnK3bi7O27c5T2HBTdr,Jillian
0.679,0.522,7,-5.603,0,0.0427,0.297,0,0.151,0.445,60.014,audio_features,4NpDZPwSXmL0cCTaJuVrCw,spotify:track:4NpDZPwSXmL0cCTaJuVrCw,https://api.spotify.com/v1/tracks/4NpDZPwSXmL0cCTaJuVrCw,https://api.spotify.com/v1/audio-analysis/4NpDZPwSXmL0cCTaJuVrCw,226507,4,Birthday Sex,4NpDZPwSXmL0cCTaJuVrCw,Jillian
0.57,0.539,0,-7.258,1,0.0588,0.0119,0.291,0.644,0.225,77.994,audio_features,4wcGZDRkPVs5551WSYh4kQ,spotify:track:4wcGZDRkPVs5551WSYh4kQ,https://api.spotify.com/v1/tracks/4wcGZDRkPVs5551WSYh4kQ,https://api.spotify.com/v1/audio-analysis/4wcGZDRkPVs5551WSYh4kQ,251707,4,Roll Call,4wcGZDRkPVs5551WSYh4kQ,Jillian
0.554,0.889,7,-6.104,0,0.0423,0.19,0.0868,0.117,0.412,88.035,audio_features,5ulSn7Zhh7MylcgUGvynDb,spotify:track:5ulSn7Zhh7MylcgUGvynDb,https://api.spotify.com/v1/tracks/5ulSn7Zhh7MylcgUGvynDb,https://api.spotify.com/v1/audio-analysis/5ulSn7Zhh7MylcgUGvynDb,155533,4,You Get Me So High,5ulSn7Zhh7MylcgUGvynDb,Jillian
0.623,0.847,7,-3.791,1,0.0297,0.0196,0.232,0.0678,0.737,108.963,audio_features,2rUkSAFKHV6JfpwuDire6n,spotify:track:2rUkSAFKHV6JfpwuDire6n,https://api.spotify.com/v1/tracks/2rUkSAFKHV6JfpwuDire6n,https://api.spotify.com/v1/audio-analysis/2rUkSAFKHV6JfpwuDire6n,203880,4,Noise,2rUkSAFKHV6JfpwuDire6n,Jillian
0.615,0.74,7,-4.662,0,0.0754,0.00241,0.00113,0.115,0.219,118.957,audio_features,4lOavMadLCGAOJEvMJ5t4t,spotify:track:4lOavMadLCGAOJEvMJ5t4t,https://api.spotify.com/v1/tracks/4lOavMadLCGAOJEvMJ5t4t,https://api.spotify.com/v1/audio-analysis/4lOavMadLCGAOJEvMJ5t4t,221707,4,24/7,4lOavMadLCGAOJEvMJ5t4t,Jillian
0.877,0.799,6,-3.424,1,0.212,0.0737,0,0.0867,0.573,99.987,audio_features,22WCgsdr8slxCvwo6gKOMn,spotify:track:22WCgsdr8slxCvwo6gKOMn,https://api.spotify.com/v1/tracks/22WCgsdr8slxCvwo6gKOMn,https://api.spotify.com/v1/audio-analysis/22WCgsdr8slxCvwo6gKOMn,201600,4,Shake Ya Ass,22WCgsdr8slxCvwo6gKOMn,Jillian
0.923,0.557,1,-7.467,1,0.368,0.00128,0,0.103,0.344,139.009,audio_features,4gVlRTTMDhemZwRkri6csp,spotify:track:4gVlRTTMDhemZwRkri6csp,https://api.spotify.com/v1/tracks/4gVlRTTMDhemZwRkri6csp,https://api.spotify.com/v1/audio-analysis/4gVlRTTMDhemZwRkri6csp,221936,4,We Get Turnt Up,4gVlRTTMDhemZwRkri6csp,Jillian
0.779,0.64,7,-8.415,1,0.159,1.55e-4,7.7e-4,0.101,0.498,99.019,audio_features,6GC6lcKgjCdsdIz5OiCUw5,spotify:track:6GC6lcKgjCdsdIz5OiCUw5,https://api.spotify.com/v1/tracks/6GC6lcKgjCdsdIz5OiCUw5,https://api.spotify.com/v1/audio-analysis/6GC6lcKgjCdsdIz5OiCUw5,246960,4,Pon de Replay,6GC6lcKgjCdsdIz5OiCUw5,Jillian
0.912,0.553,1,-4.716,1,0.205,0.188,0,0.102,0.62,91.991,audio_features,4Tyv7nnNTHC6mR1pTubIrw,spotify:track:4Tyv7nnNTHC6mR1pTubIrw,https://api.spotify.com/v1/tracks/4Tyv7nnNTHC6mR1pTubIrw,https://api.spotify.com/v1/audio-analysis/4Tyv7nnNTHC6mR1pTubIrw,270467,4,Drop It Like It's Hot,4Tyv7nnNTHC6mR1pTubIrw,Jillian
0.646,0.696,1,-5.572,0,0.342,0.0192,0,0.0762,0.625,92.88,audio_features,5XJJdNPkwmbUwE79gv0NxK,spotify:track:5XJJdNPkwmbUwE79gv0NxK,https://api.spotify.com/v1/tracks/5XJJdNPkwmbUwE79gv0NxK,https://api.spotify.com/v1/audio-analysis/5XJJdNPkwmbUwE79gv0NxK,207401,4,Gold Digger,5XJJdNPkwmbUwE79gv0NxK,Jillian
0.89,0.393,4,-10.821,0,0.267,0.331,8.81e-6,0.283,0.304,128.084,audio_features,16qYlQ6koFxYVbiJbGHblz,spotify:track:16qYlQ6koFxYVbiJbGHblz,https://api.spotify.com/v1/tracks/16qYlQ6koFxYVbiJbGHblz,https://api.spotify.com/v1/audio-analysis/16qYlQ6koFxYVbiJbGHblz,301133,4,G.O.M.D.,16qYlQ6koFxYVbiJbGHblz,Jillian
0.867,0.558,1,-6.975,1,0.258,0.0884,4.05e-6,0.541,0.432,139.061,audio_features,7KcGEssn7BnJdTgildK5y0,spotify:track:7KcGEssn7BnJdTgildK5y0,https://api.spotify.com/v1/tracks/7KcGEssn7BnJdTgildK5y0,https://api.spotify.com/v1/audio-analysis/7KcGEssn7BnJdTgildK5y0,272453,4,No Frauds,7KcGEssn7BnJdTgildK5y0,Jillian
0.702,0.715,5,-5.377,0,0.0425,0.503,2.44e-5,0.126,0.863,127.05,audio_features,2tSFTvHVaLxkqXHaofPKQk,spotify:track:2tSFTvHVaLxkqXHaofPKQk,https://api.spotify.com/v1/tracks/2tSFTvHVaLxkqXHaofPKQk,https://api.spotify.com/v1/audio-analysis/2tSFTvHVaLxkqXHaofPKQk,200013,4,You Da One,2tSFTvHVaLxkqXHaofPKQk,Jillian
0.719,0.847,0,-6.34,0,0.0916,0.00201,0.0204,0.223,0.444,127.963,audio_features,6BZJSdeVicl1LEtWUQKP4o,spotify:track:6BZJSdeVicl1LEtWUQKP4o,https://api.spotify.com/v1/tracks/6BZJSdeVicl1LEtWUQKP4o,https://api.spotify.com/v1/audio-analysis/6BZJSdeVicl1LEtWUQKP4o,242680,4,Where Have You Been,6BZJSdeVicl1LEtWUQKP4o,Jillian
0.734,0.766,1,-4.485,1,0.0383,0.025,0.00138,0.108,0.6,127.986,audio_features,3t4HeVfURZ5DuqMWz0Cmqg,spotify:track:3t4HeVfURZ5DuqMWz0Cmqg,https://api.spotify.com/v1/tracks/3t4HeVfURZ5DuqMWz0Cmqg,https://api.spotify.com/v1/audio-analysis/3t4HeVfURZ5DuqMWz0Cmqg,215227,4,We Found Love,3t4HeVfURZ5DuqMWz0Cmqg,Jillian
0.694,0.671,2,-4.088,1,0.0444,0.0371,3.14e-5,0.236,0.466,83.999,audio_features,7drd8T07dm62NkcYESlVhu,spotify:track:7drd8T07dm62NkcYESlVhu,https://api.spotify.com/v1/tracks/7drd8T07dm62NkcYESlVhu,https://api.spotify.com/v1/audio-analysis/7drd8T07dm62NkcYESlVhu,209600,4,Talk That Talk,7drd8T07dm62NkcYESlVhu,Jillian
0.673,0.774,8,-7.097,1,0.0572,0.00117,5.81e-4,0.148,0.261,124.999,audio_features,76d2uYjE6NkCak2wyCAw5d,spotify:track:76d2uYjE6NkCak2wyCAw5d,https://api.spotify.com/v1/tracks/76d2uYjE6NkCak2wyCAw5d,https://api.spotify.com/v1/audio-analysis/76d2uYjE6NkCak2wyCAw5d,178027,4,Cockiness (Love It),76d2uYjE6NkCak2wyCAw5d,Jillian
0.702,0.826,3,-6.498,1,0.0529,0.32,2.27e-4,0.355,0.329,80.014,audio_features,7lUhtLCdqomO7jsZFkVcBW,spotify:track:7lUhtLCdqomO7jsZFkVcBW,https://api.spotify.com/v1/tracks/7lUhtLCdqomO7jsZFkVcBW,https://api.spotify.com/v1/audio-analysis/7lUhtLCdqomO7jsZFkVcBW,78200,4,Birthday Cake,7lUhtLCdqomO7jsZFkVcBW,Jillian
0.53,0.575,0,-6.71,1,0.0317,0.00244,5.72e-4,0.277,0.308,147.961,audio_features,0FhMrYMsry7Dua48m3cBTj,spotify:track:0FhMrYMsry7Dua48m3cBTj,https://api.spotify.com/v1/tracks/0FhMrYMsry7Dua48m3cBTj,https://api.spotify.com/v1/audio-analysis/0FhMrYMsry7Dua48m3cBTj,237013,4,We All Want Love,0FhMrYMsry7Dua48m3cBTj,Jillian
